gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,team_alive,team_id,team_name,team_rating,team_region,team_seed
mens,3/31/2018,0,1,1,1,1,1,1,0.644389873,1,222,Villanova,97.66,East,1
mens,3/31/2018,0,1,1,1,1,1,1,0.355610127,1,130,Michigan,93.98,West,3
mens,3/31/2018,0,1,1,1,1,1,0,0,0,2350,Loyola (IL),87.27,South,11
mens,3/31/2018,0,1,1,1,1,1,0,0,0,2305,Kansas,92.37,Midwest,1
mens,3/31/2018,0,1,1,1,1,0,0,0,0,2306,Kansas State,87.4,South,9
mens,3/31/2018,0,1,1,1,1,0,0,0,0,52,Florida State,87.48,West,9
mens,3/31/2018,0,1,1,1,1,0,0,0,0,150,Duke,94.56,Midwest,2
mens,3/31/2018,0,1,1,1,1,0,0,0,0,2641,Texas Tech,89.19,East,3
mens,3/31/2018,0,1,1,1,0,0,0,0,0,96,Kentucky,90.54,South,5
mens,3/31/2018,0,1,1,1,0,0,0,0,0,2440,Nevada,84.49,South,7
mens,3/31/2018,0,1,1,1,0,0,0,0,0,2250,Gonzaga,90.07,West,4
mens,3/31/2018,0,1,1,1,0,0,0,0,0,245,Texas A&M,88.13,West,7
mens,3/31/2018,0,1,1,1,0,0,0,0,0,228,Clemson,87.57,Midwest,5
mens,3/31/2018,1,1,1,1,0,0,0,0,0,183,Syracuse,84.6,Midwest,11b
mens,3/31/2018,0,1,1,1,0,0,0,0,0,277,West Virginia,91.15,East,5
mens,3/31/2018,0,1,1,1,0,0,0,0,0,2509,Purdue,89.95,East,2
mens,3/31/2018,0,1,1,0,0,0,0,0,0,2378,Maryland-Baltimore County,77.73,South,16
mens,3/31/2018,0,1,1,0,0,0,0,0,0,2084,Buffalo,83.38,South,13
mens,3/31/2018,0,1,1,0,0,0,0,0,0,2633,Tennessee,87.49,South,3
mens,3/31/2018,0,1,1,0,0,0,0,0,0,2132,Cincinnati,91.21,South,2
mens,3/31/2018,0,1,1,0,0,0,0,0,0,2752,Xavier,88.91,West,1
mens,3/31/2018,0,1,1,0,0,0,0,0,0,194,Ohio State,86.03,West,5
mens,3/31/2018,0,1,1,0,0,0,0,0,0,248,Houston,86.5,West,6
mens,3/31/2018,0,1,1,0,0,0,0,0,0,153,North Carolina,90.7,West,2
mens,3/31/2018,0,1,1,0,0,0,0,0,0,2550,Seton Hall,85.95,Midwest,8
mens,3/31/2018,0,1,1,0,0,0,0,0,0,2,Auburn,84.29,Midwest,4
mens,3/31/2018,0,1,1,0,0,0,0,0,0,127,Michigan State,91.75,Midwest,3
mens,3/31/2018,0,1,1,0,0,0,0,0,0,227,Rhode Island,83.75,Midwest,7
mens,3/31/2018,0,1,1,0,0,0,0,0,0,333,Alabama,83.03,East,9
mens,3/31/2018,0,1,1,0,0,0,0,0,0,276,Marshall,77.86,East,13
mens,3/31/2018,0,1,1,0,0,0,0,0,0,57,Florida,87.22,East,6
mens,3/31/2018,0,1,1,0,0,0,0,0,0,2086,Butler,85.96,East,10
mens,3/31/2018,0,1,0,0,0,0,0,0,0,258,Virginia,93.07,South,1
mens,3/31/2018,0,1,0,0,0,0,0,0,0,156,Creighton,83.4,South,8
mens,3/31/2018,0,1,0,0,0,0,0,0,0,2166,Davidson,81.9,South,12
mens,3/31/2018,0,1,0,0,0,0,0,0,0,12,Arizona,87.86,South,4
mens,3/31/2018,0,1,0,0,0,0,0,0,0,2390,Miami (FL),83.94,South,6
mens,3/31/2018,0,1,0,0,0,0,0,0,0,2750,Wright State,74.31,South,14
mens,3/31/2018,0,1,0,0,0,0,0,0,0,251,Texas,82.9,South,10
mens,3/31/2018,0,1,0,0,0,0,0,0,0,2247,Georgia State,75.99,South,15
mens,3/31/2018,1,1,0,0,0,0,0,0,0,2640,Texas Southern,69.4,West,16b
mens,3/31/2018,0,1,0,0,0,0,0,0,0,142,Missouri,78.49,West,8
mens,3/31/2018,0,1,0,0,0,0,0,0,0,2571,South Dakota State,78.07,West,12
mens,3/31/2018,0,1,0,0,0,0,0,0,0,2430,North Carolina-Greensboro,78.03,West,13
mens,3/31/2018,0,1,0,0,0,0,0,0,0,21,San Diego State,81.72,West,11
mens,3/31/2018,0,1,0,0,0,0,0,0,0,149,Montana,76.79,West,14
mens,3/31/2018,0,1,0,0,0,0,0,0,0,2507,Providence,81.27,West,10
mens,3/31/2018,0,1,0,0,0,0,0,0,0,288,Lipscomb,72.45,West,15
mens,3/31/2018,0,1,0,0,0,0,0,0,0,219,Pennsylvania,75.55,Midwest,16
mens,3/31/2018,0,1,0,0,0,0,0,0,0,152,North Carolina State,81.74,Midwest,9
mens,3/31/2018,0,1,0,0,0,0,0,0,0,166,New Mexico State,79.79,Midwest,12
mens,3/31/2018,0,1,0,0,0,0,0,0,0,232,College of Charleston,76.44,Midwest,13
mens,3/31/2018,0,1,0,0,0,0,0,0,0,2628,Texas Christian,84.84,Midwest,6
mens,3/31/2018,0,1,0,0,0,0,0,0,0,2083,Bucknell,78.25,Midwest,14
mens,3/31/2018,0,1,0,0,0,0,0,0,0,201,Oklahoma,82.1,Midwest,10
mens,3/31/2018,0,1,0,0,0,0,0,0,0,314,Iona,74.79,Midwest,15
mens,3/31/2018,1,1,0,0,0,0,0,0,0,2515,Radford,71.64,East,16b
mens,3/31/2018,0,1,0,0,0,0,0,0,0,259,Virginia Tech,83.43,East,8
mens,3/31/2018,0,1,0,0,0,0,0,0,0,93,Murray State,78.93,East,12
mens,3/31/2018,0,1,0,0,0,0,0,0,0,2724,Wichita State,87.97,East,4
mens,3/31/2018,1,1,0,0,0,0,0,0,0,179,St. Bonaventure,81.37,East,11a
mens,3/31/2018,0,1,0,0,0,0,0,0,0,2617,Stephen F. Austin,74.78,East,14
mens,3/31/2018,0,1,0,0,0,0,0,0,0,8,Arkansas,83.29,East,7
mens,3/31/2018,0,1,0,0,0,0,0,0,0,2239,Cal State Fullerton,71.88,East,15
mens,3/31/2018,1,0,0,0,0,0,0,0,0,2428,North Carolina Central,65.3,West,16a
mens,3/31/2018,1,0,0,0,0,0,0,0,0,9,Arizona State,81.26,Midwest,11a
mens,3/31/2018,1,0,0,0,0,0,0,0,0,2341,Long Island University,67.64,East,16a
mens,3/31/2018,1,0,0,0,0,0,0,0,0,26,UCLA,83.22,East,11b
mens,3/25/2018,0,1,1,1,1,1,0.636472085,0.455960298,1,222,Villanova,96.53,East,1
mens,3/25/2018,0,1,1,1,1,1,0.694551854,0.249781916,1,130,Michigan,92.13,West,3
mens,3/25/2018,0,1,1,1,1,1,0.363527915,0.225221477,1,2305,Kansas,92.37,Midwest,1
mens,3/25/2018,0,1,1,1,1,1,0.305448146,0.069036309,1,2350,Loyola (IL),87.27,South,11
mens,3/25/2018,0,1,1,1,1,0,0,0,0,2306,Kansas State,87.4,South,9
mens,3/25/2018,0,1,1,1,1,0,0,0,0,52,Florida State,87.48,West,9
mens,3/25/2018,0,1,1,1,1,0,0,0,0,150,Duke,94.56,Midwest,2
mens,3/25/2018,0,1,1,1,1,0,0,0,0,2641,Texas Tech,89.19,East,3
mens,3/25/2018,0,1,1,1,0,0,0,0,0,96,Kentucky,90.54,South,5
mens,3/25/2018,0,1,1,1,0,0,0,0,0,2440,Nevada,84.49,South,7
mens,3/25/2018,0,1,1,1,0,0,0,0,0,2250,Gonzaga,90.07,West,4
mens,3/25/2018,0,1,1,1,0,0,0,0,0,245,Texas A&M,88.13,West,7
mens,3/25/2018,0,1,1,1,0,0,0,0,0,228,Clemson,87.57,Midwest,5
mens,3/25/2018,1,1,1,1,0,0,0,0,0,183,Syracuse,84.6,Midwest,11b
mens,3/25/2018,0,1,1,1,0,0,0,0,0,277,West Virginia,91.15,East,5
mens,3/25/2018,0,1,1,1,0,0,0,0,0,2509,Purdue,89.95,East,2
mens,3/25/2018,0,1,1,0,0,0,0,0,0,2378,Maryland-Baltimore County,77.73,South,16
mens,3/25/2018,0,1,1,0,0,0,0,0,0,2084,Buffalo,83.38,South,13
mens,3/25/2018,0,1,1,0,0,0,0,0,0,2633,Tennessee,87.49,South,3
mens,3/25/2018,0,1,1,0,0,0,0,0,0,2132,Cincinnati,91.21,South,2
mens,3/25/2018,0,1,1,0,0,0,0,0,0,2752,Xavier,88.91,West,1
mens,3/25/2018,0,1,1,0,0,0,0,0,0,194,Ohio State,86.03,West,5
mens,3/25/2018,0,1,1,0,0,0,0,0,0,248,Houston,86.5,West,6
mens,3/25/2018,0,1,1,0,0,0,0,0,0,153,North Carolina,90.7,West,2
mens,3/25/2018,0,1,1,0,0,0,0,0,0,2550,Seton Hall,85.95,Midwest,8
mens,3/25/2018,0,1,1,0,0,0,0,0,0,2,Auburn,84.29,Midwest,4
mens,3/25/2018,0,1,1,0,0,0,0,0,0,127,Michigan State,91.75,Midwest,3
mens,3/25/2018,0,1,1,0,0,0,0,0,0,227,Rhode Island,83.75,Midwest,7
mens,3/25/2018,0,1,1,0,0,0,0,0,0,333,Alabama,83.03,East,9
mens,3/25/2018,0,1,1,0,0,0,0,0,0,276,Marshall,77.86,East,13
mens,3/25/2018,0,1,1,0,0,0,0,0,0,57,Florida,87.22,East,6
mens,3/25/2018,0,1,1,0,0,0,0,0,0,2086,Butler,85.96,East,10
mens,3/25/2018,0,1,0,0,0,0,0,0,0,258,Virginia,93.07,South,1
mens,3/25/2018,0,1,0,0,0,0,0,0,0,156,Creighton,83.4,South,8
mens,3/25/2018,0,1,0,0,0,0,0,0,0,2166,Davidson,81.9,South,12
mens,3/25/2018,0,1,0,0,0,0,0,0,0,12,Arizona,87.86,South,4
mens,3/25/2018,0,1,0,0,0,0,0,0,0,2390,Miami (FL),83.94,South,6
mens,3/25/2018,0,1,0,0,0,0,0,0,0,2750,Wright State,74.31,South,14
mens,3/25/2018,0,1,0,0,0,0,0,0,0,251,Texas,82.9,South,10
mens,3/25/2018,0,1,0,0,0,0,0,0,0,2247,Georgia State,75.99,South,15
mens,3/25/2018,1,1,0,0,0,0,0,0,0,2640,Texas Southern,69.4,West,16b
mens,3/25/2018,0,1,0,0,0,0,0,0,0,142,Missouri,78.49,West,8
mens,3/25/2018,0,1,0,0,0,0,0,0,0,2571,South Dakota State,78.07,West,12
mens,3/25/2018,0,1,0,0,0,0,0,0,0,2430,North Carolina-Greensboro,78.03,West,13
mens,3/25/2018,0,1,0,0,0,0,0,0,0,21,San Diego State,81.72,West,11
mens,3/25/2018,0,1,0,0,0,0,0,0,0,149,Montana,76.79,West,14
mens,3/25/2018,0,1,0,0,0,0,0,0,0,2507,Providence,81.27,West,10
mens,3/25/2018,0,1,0,0,0,0,0,0,0,288,Lipscomb,72.45,West,15
mens,3/25/2018,0,1,0,0,0,0,0,0,0,219,Pennsylvania,75.55,Midwest,16
mens,3/25/2018,0,1,0,0,0,0,0,0,0,152,North Carolina State,81.74,Midwest,9
mens,3/25/2018,0,1,0,0,0,0,0,0,0,166,New Mexico State,79.79,Midwest,12
mens,3/25/2018,0,1,0,0,0,0,0,0,0,232,College of Charleston,76.44,Midwest,13
mens,3/25/2018,0,1,0,0,0,0,0,0,0,2628,Texas Christian,84.84,Midwest,6
mens,3/25/2018,0,1,0,0,0,0,0,0,0,2083,Bucknell,78.25,Midwest,14
mens,3/25/2018,0,1,0,0,0,0,0,0,0,201,Oklahoma,82.1,Midwest,10
mens,3/25/2018,0,1,0,0,0,0,0,0,0,314,Iona,74.79,Midwest,15
mens,3/25/2018,1,1,0,0,0,0,0,0,0,2515,Radford,71.64,East,16b
mens,3/25/2018,0,1,0,0,0,0,0,0,0,259,Virginia Tech,83.43,East,8
mens,3/25/2018,0,1,0,0,0,0,0,0,0,93,Murray State,78.93,East,12
mens,3/25/2018,0,1,0,0,0,0,0,0,0,2724,Wichita State,87.97,East,4
mens,3/25/2018,1,1,0,0,0,0,0,0,0,179,St. Bonaventure,81.37,East,11a
mens,3/25/2018,0,1,0,0,0,0,0,0,0,2617,Stephen F. Austin,74.78,East,14
mens,3/25/2018,0,1,0,0,0,0,0,0,0,8,Arkansas,83.29,East,7
mens,3/25/2018,0,1,0,0,0,0,0,0,0,2239,Cal State Fullerton,71.88,East,15
mens,3/25/2018,1,0,0,0,0,0,0,0,0,2428,North Carolina Central,65.3,West,16a
mens,3/25/2018,1,0,0,0,0,0,0,0,0,9,Arizona State,81.26,Midwest,11a
mens,3/25/2018,1,0,0,0,0,0,0,0,0,2341,Long Island University,67.64,East,16a
mens,3/25/2018,1,0,0,0,0,0,0,0,0,26,UCLA,83.22,East,11b
mens,3/24/2018,0,1,1,1,1,0.828309806,0.464157617,0.335106439,1,222,Villanova,96.11,East,1
mens,3/24/2018,0,1,1,1,1,1,0.694551854,0.240161804,1,130,Michigan,92.13,West,3
mens,3/24/2018,0,1,1,1,1,0.542879859,0.272231833,0.192137195,1,150,Duke,94.56,Midwest,2
mens,3/24/2018,0,1,1,1,1,0.457120141,0.195206041,0.126316836,1,2305,Kansas,91.93,Midwest,1
mens,3/24/2018,0,1,1,1,1,1,0.305448146,0.065757119,1,2350,Loyola (IL),87.27,South,11
mens,3/24/2018,0,1,1,1,1,0.171690194,0.068404509,0.040520607,1,2641,Texas Tech,89.19,East,3
mens,3/24/2018,0,1,1,1,1,0,0,0,0,2306,Kansas State,87.4,South,9
mens,3/24/2018,0,1,1,1,1,0,0,0,0,52,Florida State,87.48,West,9
mens,3/24/2018,0,1,1,1,0,0,0,0,0,96,Kentucky,90.54,South,5
mens,3/24/2018,0,1,1,1,0,0,0,0,0,2440,Nevada,84.49,South,7
mens,3/24/2018,0,1,1,1,0,0,0,0,0,2250,Gonzaga,90.07,West,4
mens,3/24/2018,0,1,1,1,0,0,0,0,0,245,Texas A&M,88.13,West,7
mens,3/24/2018,0,1,1,1,0,0,0,0,0,228,Clemson,87.57,Midwest,5
mens,3/24/2018,1,1,1,1,0,0,0,0,0,183,Syracuse,84.6,Midwest,11b
mens,3/24/2018,0,1,1,1,0,0,0,0,0,277,West Virginia,91.15,East,5
mens,3/24/2018,0,1,1,1,0,0,0,0,0,2509,Purdue,89.95,East,2
mens,3/24/2018,0,1,1,0,0,0,0,0,0,2378,Maryland-Baltimore County,77.73,South,16
mens,3/24/2018,0,1,1,0,0,0,0,0,0,2084,Buffalo,83.38,South,13
mens,3/24/2018,0,1,1,0,0,0,0,0,0,2633,Tennessee,87.49,South,3
mens,3/24/2018,0,1,1,0,0,0,0,0,0,2132,Cincinnati,91.21,South,2
mens,3/24/2018,0,1,1,0,0,0,0,0,0,2752,Xavier,88.91,West,1
mens,3/24/2018,0,1,1,0,0,0,0,0,0,194,Ohio State,86.03,West,5
mens,3/24/2018,0,1,1,0,0,0,0,0,0,248,Houston,86.5,West,6
mens,3/24/2018,0,1,1,0,0,0,0,0,0,153,North Carolina,90.7,West,2
mens,3/24/2018,0,1,1,0,0,0,0,0,0,2550,Seton Hall,85.95,Midwest,8
mens,3/24/2018,0,1,1,0,0,0,0,0,0,2,Auburn,84.29,Midwest,4
mens,3/24/2018,0,1,1,0,0,0,0,0,0,127,Michigan State,91.75,Midwest,3
mens,3/24/2018,0,1,1,0,0,0,0,0,0,227,Rhode Island,83.75,Midwest,7
mens,3/24/2018,0,1,1,0,0,0,0,0,0,333,Alabama,83.03,East,9
mens,3/24/2018,0,1,1,0,0,0,0,0,0,276,Marshall,77.86,East,13
mens,3/24/2018,0,1,1,0,0,0,0,0,0,57,Florida,87.22,East,6
mens,3/24/2018,0,1,1,0,0,0,0,0,0,2086,Butler,85.96,East,10
mens,3/24/2018,0,1,0,0,0,0,0,0,0,258,Virginia,93.07,South,1
mens,3/24/2018,0,1,0,0,0,0,0,0,0,156,Creighton,83.4,South,8
mens,3/24/2018,0,1,0,0,0,0,0,0,0,2166,Davidson,81.9,South,12
mens,3/24/2018,0,1,0,0,0,0,0,0,0,12,Arizona,87.86,South,4
mens,3/24/2018,0,1,0,0,0,0,0,0,0,2390,Miami (FL),83.94,South,6
mens,3/24/2018,0,1,0,0,0,0,0,0,0,2750,Wright State,74.31,South,14
mens,3/24/2018,0,1,0,0,0,0,0,0,0,251,Texas,82.9,South,10
mens,3/24/2018,0,1,0,0,0,0,0,0,0,2247,Georgia State,75.99,South,15
mens,3/24/2018,1,1,0,0,0,0,0,0,0,2640,Texas Southern,69.4,West,16b
mens,3/24/2018,0,1,0,0,0,0,0,0,0,142,Missouri,78.49,West,8
mens,3/24/2018,0,1,0,0,0,0,0,0,0,2571,South Dakota State,78.07,West,12
mens,3/24/2018,0,1,0,0,0,0,0,0,0,2430,North Carolina-Greensboro,78.03,West,13
mens,3/24/2018,0,1,0,0,0,0,0,0,0,21,San Diego State,81.72,West,11
mens,3/24/2018,0,1,0,0,0,0,0,0,0,149,Montana,76.79,West,14
mens,3/24/2018,0,1,0,0,0,0,0,0,0,2507,Providence,81.27,West,10
mens,3/24/2018,0,1,0,0,0,0,0,0,0,288,Lipscomb,72.45,West,15
mens,3/24/2018,0,1,0,0,0,0,0,0,0,219,Pennsylvania,75.55,Midwest,16
mens,3/24/2018,0,1,0,0,0,0,0,0,0,152,North Carolina State,81.74,Midwest,9
mens,3/24/2018,0,1,0,0,0,0,0,0,0,166,New Mexico State,79.79,Midwest,12
mens,3/24/2018,0,1,0,0,0,0,0,0,0,232,College of Charleston,76.44,Midwest,13
mens,3/24/2018,0,1,0,0,0,0,0,0,0,2628,Texas Christian,84.84,Midwest,6
mens,3/24/2018,0,1,0,0,0,0,0,0,0,2083,Bucknell,78.25,Midwest,14
mens,3/24/2018,0,1,0,0,0,0,0,0,0,201,Oklahoma,82.1,Midwest,10
mens,3/24/2018,0,1,0,0,0,0,0,0,0,314,Iona,74.79,Midwest,15
mens,3/24/2018,1,1,0,0,0,0,0,0,0,2515,Radford,71.64,East,16b
mens,3/24/2018,0,1,0,0,0,0,0,0,0,259,Virginia Tech,83.43,East,8
mens,3/24/2018,0,1,0,0,0,0,0,0,0,93,Murray State,78.93,East,12
mens,3/24/2018,0,1,0,0,0,0,0,0,0,2724,Wichita State,87.97,East,4
mens,3/24/2018,1,1,0,0,0,0,0,0,0,179,St. Bonaventure,81.37,East,11a
mens,3/24/2018,0,1,0,0,0,0,0,0,0,2617,Stephen F. Austin,74.78,East,14
mens,3/24/2018,0,1,0,0,0,0,0,0,0,8,Arkansas,83.29,East,7
mens,3/24/2018,0,1,0,0,0,0,0,0,0,2239,Cal State Fullerton,71.88,East,15
mens,3/24/2018,1,0,0,0,0,0,0,0,0,2428,North Carolina Central,65.3,West,16a
mens,3/24/2018,1,0,0,0,0,0,0,0,0,9,Arizona State,81.26,Midwest,11a
mens,3/24/2018,1,0,0,0,0,0,0,0,0,2341,Long Island University,67.64,East,16a
mens,3/24/2018,1,0,0,0,0,0,0,0,0,26,UCLA,83.22,East,11b
mens,3/23/2018,0,1,1,1,1,0.828309806,0.464157617,0.341688376,1,222,Villanova,96.11,East,1
mens,3/23/2018,0,1,1,1,1,0.542879859,0.272231833,0.196140463,1,150,Duke,94.56,Midwest,2
mens,3/23/2018,0,1,1,1,1,0.669082449,0.461330143,0.161717802,1,130,Michigan,91.46,West,3
mens,3/23/2018,0,1,1,1,1,0.457120141,0.195206041,0.129502329,1,2305,Kansas,91.93,Midwest,1
mens,3/23/2018,0,1,1,1,1,0.661226434,0.261358499,0.066206567,1,2306,Kansas State,87.4,South,9
mens,3/23/2018,0,1,1,1,1,0.330917551,0.192184432,0.0497963,1,52,Florida State,87.48,West,9
mens,3/23/2018,0,1,1,1,1,0.171690194,0.068404509,0.041711266,1,2641,Texas Tech,89.19,East,3
mens,3/23/2018,0,1,1,1,1,0.338773566,0.085126927,0.013236895,1,2350,Loyola (IL),83.29,South,11
mens,3/23/2018,0,1,1,1,0,0,0,0,0,96,Kentucky,90.54,South,5
mens,3/23/2018,0,1,1,1,0,0,0,0,0,2440,Nevada,84.49,South,7
mens,3/23/2018,0,1,1,1,0,0,0,0,0,2250,Gonzaga,90.07,West,4
mens,3/23/2018,0,1,1,1,0,0,0,0,0,245,Texas A&M,88.13,West,7
mens,3/23/2018,0,1,1,1,0,0,0,0,0,228,Clemson,87.57,Midwest,5
mens,3/23/2018,1,1,1,1,0,0,0,0,0,183,Syracuse,84.6,Midwest,11b
mens,3/23/2018,0,1,1,1,0,0,0,0,0,277,West Virginia,91.15,East,5
mens,3/23/2018,0,1,1,1,0,0,0,0,0,2509,Purdue,89.95,East,2
mens,3/23/2018,0,1,1,0,0,0,0,0,0,2378,Maryland-Baltimore County,77.73,South,16
mens,3/23/2018,0,1,1,0,0,0,0,0,0,2084,Buffalo,83.38,South,13
mens,3/23/2018,0,1,1,0,0,0,0,0,0,2633,Tennessee,87.49,South,3
mens,3/23/2018,0,1,1,0,0,0,0,0,0,2132,Cincinnati,91.21,South,2
mens,3/23/2018,0,1,1,0,0,0,0,0,0,2752,Xavier,88.91,West,1
mens,3/23/2018,0,1,1,0,0,0,0,0,0,194,Ohio State,86.03,West,5
mens,3/23/2018,0,1,1,0,0,0,0,0,0,248,Houston,86.5,West,6
mens,3/23/2018,0,1,1,0,0,0,0,0,0,153,North Carolina,90.7,West,2
mens,3/23/2018,0,1,1,0,0,0,0,0,0,2550,Seton Hall,85.95,Midwest,8
mens,3/23/2018,0,1,1,0,0,0,0,0,0,2,Auburn,84.29,Midwest,4
mens,3/23/2018,0,1,1,0,0,0,0,0,0,127,Michigan State,91.75,Midwest,3
mens,3/23/2018,0,1,1,0,0,0,0,0,0,227,Rhode Island,83.75,Midwest,7
mens,3/23/2018,0,1,1,0,0,0,0,0,0,333,Alabama,83.03,East,9
mens,3/23/2018,0,1,1,0,0,0,0,0,0,276,Marshall,77.86,East,13
mens,3/23/2018,0,1,1,0,0,0,0,0,0,57,Florida,87.22,East,6
mens,3/23/2018,0,1,1,0,0,0,0,0,0,2086,Butler,85.96,East,10
mens,3/23/2018,0,1,0,0,0,0,0,0,0,258,Virginia,93.07,South,1
mens,3/23/2018,0,1,0,0,0,0,0,0,0,156,Creighton,83.4,South,8
mens,3/23/2018,0,1,0,0,0,0,0,0,0,2166,Davidson,81.9,South,12
mens,3/23/2018,0,1,0,0,0,0,0,0,0,12,Arizona,87.86,South,4
mens,3/23/2018,0,1,0,0,0,0,0,0,0,2390,Miami (FL),83.94,South,6
mens,3/23/2018,0,1,0,0,0,0,0,0,0,2750,Wright State,74.31,South,14
mens,3/23/2018,0,1,0,0,0,0,0,0,0,251,Texas,82.9,South,10
mens,3/23/2018,0,1,0,0,0,0,0,0,0,2247,Georgia State,75.99,South,15
mens,3/23/2018,1,1,0,0,0,0,0,0,0,2640,Texas Southern,69.4,West,16b
mens,3/23/2018,0,1,0,0,0,0,0,0,0,142,Missouri,78.49,West,8
mens,3/23/2018,0,1,0,0,0,0,0,0,0,2571,South Dakota State,78.07,West,12
mens,3/23/2018,0,1,0,0,0,0,0,0,0,2430,North Carolina-Greensboro,78.03,West,13
mens,3/23/2018,0,1,0,0,0,0,0,0,0,21,San Diego State,81.72,West,11
mens,3/23/2018,0,1,0,0,0,0,0,0,0,149,Montana,76.79,West,14
mens,3/23/2018,0,1,0,0,0,0,0,0,0,2507,Providence,81.27,West,10
mens,3/23/2018,0,1,0,0,0,0,0,0,0,288,Lipscomb,72.45,West,15
mens,3/23/2018,0,1,0,0,0,0,0,0,0,219,Pennsylvania,75.55,Midwest,16
mens,3/23/2018,0,1,0,0,0,0,0,0,0,152,North Carolina State,81.74,Midwest,9
mens,3/23/2018,0,1,0,0,0,0,0,0,0,166,New Mexico State,79.79,Midwest,12
mens,3/23/2018,0,1,0,0,0,0,0,0,0,232,College of Charleston,76.44,Midwest,13
mens,3/23/2018,0,1,0,0,0,0,0,0,0,2628,Texas Christian,84.84,Midwest,6
mens,3/23/2018,0,1,0,0,0,0,0,0,0,2083,Bucknell,78.25,Midwest,14
mens,3/23/2018,0,1,0,0,0,0,0,0,0,201,Oklahoma,82.1,Midwest,10
mens,3/23/2018,0,1,0,0,0,0,0,0,0,314,Iona,74.79,Midwest,15
mens,3/23/2018,1,1,0,0,0,0,0,0,0,2515,Radford,71.64,East,16b
mens,3/23/2018,0,1,0,0,0,0,0,0,0,259,Virginia Tech,83.43,East,8
mens,3/23/2018,0,1,0,0,0,0,0,0,0,93,Murray State,78.93,East,12
mens,3/23/2018,0,1,0,0,0,0,0,0,0,2724,Wichita State,87.97,East,4
mens,3/23/2018,1,1,0,0,0,0,0,0,0,179,St. Bonaventure,81.37,East,11a
mens,3/23/2018,0,1,0,0,0,0,0,0,0,2617,Stephen F. Austin,74.78,East,14
mens,3/23/2018,0,1,0,0,0,0,0,0,0,8,Arkansas,83.29,East,7
mens,3/23/2018,0,1,0,0,0,0,0,0,0,2239,Cal State Fullerton,71.88,East,15
mens,3/23/2018,1,0,0,0,0,0,0,0,0,2428,North Carolina Central,65.3,West,16a
mens,3/23/2018,1,0,0,0,0,0,0,0,0,9,Arizona State,81.26,Midwest,11a
mens,3/23/2018,1,0,0,0,0,0,0,0,0,2341,Long Island University,67.64,East,16a
mens,3/23/2018,1,0,0,0,0,0,0,0,0,26,UCLA,83.22,East,11b
mens,3/22/2018,0,1,1,1,0.696420707,0.540922628,0.316366152,0.233194332,1,222,Villanova,95.36,East,1
mens,3/22/2018,0,1,1,1,0.845631009,0.493089074,0.262548931,0.188177368,1,150,Duke,94.25,Midwest,2
mens,3/22/2018,0,1,1,1,1,0.669082449,0.461330143,0.171977519,1,130,Michigan,91.46,West,3
mens,3/22/2018,0,1,1,1,0.727993059,0.375363558,0.174813643,0.116335077,1,2305,Kansas,91.57,Midwest,1
mens,3/22/2018,0,1,1,1,1,0.661226434,0.261358499,0.071251601,1,2306,Kansas State,87.4,South,9
mens,3/22/2018,0,1,1,1,0.303579293,0.194884977,0.091362532,0.059165905,1,277,West Virginia,91.15,East,5
mens,3/22/2018,0,1,1,1,1,0.330917551,0.192184432,0.053551152,1,52,Florida State,87.48,West,9
mens,3/22/2018,0,1,1,1,0.624368268,0.18254745,0.079115231,0.048859371,1,2509,Purdue,89.95,East,2
mens,3/22/2018,0,1,1,1,0.375631732,0.081644944,0.035192685,0.021662,1,2641,Texas Tech,88.04,East,3
mens,3/22/2018,0,1,1,1,0.272006941,0.091144202,0.031080753,0.017229474,1,228,Clemson,87.57,Midwest,5
mens,3/22/2018,0,1,1,1,1,0.338773566,0.085126927,0.014435209,1,2350,Loyola (IL),83.29,South,11
mens,3/22/2018,1,1,1,1,0.154368991,0.040403166,0.009520073,0.004160992,1,183,Syracuse,84.6,Midwest,11b
mens,3/22/2018,0,1,1,1,0,0,0,0,0,96,Kentucky,90.54,South,5
mens,3/22/2018,0,1,1,1,0,0,0,0,0,2440,Nevada,84.49,South,7
mens,3/22/2018,0,1,1,1,0,0,0,0,0,2250,Gonzaga,90.07,West,4
mens,3/22/2018,0,1,1,1,0,0,0,0,0,245,Texas A&M,88.13,West,7
mens,3/22/2018,0,1,1,0,0,0,0,0,0,2378,Maryland-Baltimore County,77.73,South,16
mens,3/22/2018,0,1,1,0,0,0,0,0,0,2084,Buffalo,83.38,South,13
mens,3/22/2018,0,1,1,0,0,0,0,0,0,2633,Tennessee,87.49,South,3
mens,3/22/2018,0,1,1,0,0,0,0,0,0,2132,Cincinnati,91.21,South,2
mens,3/22/2018,0,1,1,0,0,0,0,0,0,2752,Xavier,88.91,West,1
mens,3/22/2018,0,1,1,0,0,0,0,0,0,194,Ohio State,86.03,West,5
mens,3/22/2018,0,1,1,0,0,0,0,0,0,248,Houston,86.5,West,6
mens,3/22/2018,0,1,1,0,0,0,0,0,0,153,North Carolina,90.7,West,2
mens,3/22/2018,0,1,1,0,0,0,0,0,0,2550,Seton Hall,85.95,Midwest,8
mens,3/22/2018,0,1,1,0,0,0,0,0,0,2,Auburn,84.29,Midwest,4
